child-id,parent-id
BiologicalSpecies,FacetInstanceCollection
BiologicalSubclass,FacetInstanceCollection
BiologicalSubdivision,FacetInstanceCollection
BiologicalSubfamily,FacetInstanceCollection
BiologicalSubkingdom,FacetInstanceCollection
BiologicalSuborder,FacetInstanceCollection
BiologicalSubphylum,FacetInstanceCollection
BiologicalSubspecies,FacetInstanceCollection
BiologicalSuperfamily,FacetInstanceCollection
DiseaseTypeByPartTypeAffected,FacetInstanceCollection
PersonTypeByPoliticalCulture,FacetInstanceCollection
Amenity,Facility-Construct
AnimalBreeder,Facility-Construct
AssemblyLine,Facility-Construct
AstronomicalObservatory,Facility-Construct
Boatyard,Facility-Construct
Campground,Facility-Construct
ChemicalPlant,Facility-Construct
ChemicalPlant-Facility,Facility-Construct
ClosedFacility,Facility-Construct
CommercialFarmFacility,Facility-Construct
Diocese,Facility-Construct
Dump,Facility-Construct
ElectricPowerGrid,Facility-Construct
ExcavationPit,Facility-Construct
Exchange,Facility-Construct
Facility-Construct,Facility-Construct
FiringRange,Facility-Construct
Gallery-ArtDisplayStructure,Facility-Construct
Ghat,Facility-Construct
GolfingArea,Facility-Construct
Junkyard,Facility-Construct
MedicalCareFacility,Facility-Construct
Mine-ExcavationFacility,Facility-Construct
MunitionsDepot,Facility-Construct
NaturalGasProcessingPlant,Facility-Construct
OutdoorRecreationArea,Facility-Construct
PlacerMine,Facility-Construct
PlannedUnitDevelopment,Facility-Construct
Plantation,Facility-Construct
Quarry,Facility-Construct
RaceTrack,Facility-Construct
Ranch,Facility-Construct
RetailOutlet,Facility-Construct
RoadSystem,Facility-Construct
RomanesqueArchitecture,Facility-Construct
ServiceStation-Facility,Facility-Construct
ShelterConstruction,Facility-Construct
Shipyard,Facility-Construct
SkiJump,Facility-Construct
SportsCourse,Facility-Construct
SportsTrack,Facility-Construct
StageForPerformances,Facility-Construct
StreetSystem,Facility-Construct
SwimmingPool-Outdoor,Facility-Construct
TouristAttraction,Facility-Construct
TrainingCamp,Facility-Construct
TransformerSubstation,Facility-Construct
TransportFacility,Facility-Construct
Waterworks,Facility-Construct
ZooGrounds,Facility-Construct
Binder,FacilityComponent
Girder,FacilityComponent
PlumbingFixture,FacilityComponent
Window,FacilityComponent
WindowCovering,FacilityComponent
WindowPane,FacilityComponent
WindowSill,FacilityComponent
ActingFamily,Family-Human
DynasticFamily,Family-Human
LowIncomeFamily,Family-Human
ModerateIncomeFamily,Family-Human
RoyalFamily,Family-Human
Childhood,Family-SocialEntity
Sibling,Family-SocialEntity
Beauty,FashionIndustry
RiftValley,Fault-Topographical
Sorceress,FemaleAnimal
Waitress,FemaleAnimal
AnemiaFern,Fern
AspleniumPlatyneuron,Fern
AthyriumFilix-femina,Fern
AthyriumMedium,Fern
AthyriumNiponicum,Fern
Azolla,Fern
AzollaCaroliniana,Fern
AzollaFiliculoides,Fern
Blechnum,Fern
Bracken,Fern
Ceratopteris,Fern
Cheilanthes,Fern
CheilanthesClevelandii,Fern
CheilanthesCovillei,Fern
CheilanthesParryi,Fern
Christensenia,Fern
Cibotium,Fern
CibotiumCumingii,Fern
CibotiumMenziesii,Fern
Cryptogramma,Fern
CystopterisDiaphana,Fern
Danaea,Fern
Davallia,Fern
Davalliaceae,Fern
Dennstaedtia,Fern
Dennstaedtiaceae,Fern
Dennstaedtiales,Fern
DennstaedtiaPunctilobula,Fern
Dicksonia,Fern
DicksoniaArborescens,Fern
Dicksoniaceae,Fern
DicksoniaYoungiae,Fern
DiplaziumMolokaiense,Fern
DrynariaFortunei,Fern
ElfinTreeFern,Fern
GiantSalvinia,Fern
Hecistopteris,Fern
Hymenophyllum,Fern
Ihiihi,Fern
LouisianaQuillwort,Fern
Lygodium,Fern
LygodiumMicrophyllum,Fern
Marsilea,Fern
Marsileaceae,Fern
MarsileaQuadrifolia,Fern
NewZealandTreeFern,Fern
Osmunda,Fern
OstrichFern,Fern
Pauoa,Fern
Pellaea,Fern
Phlebodium,Fern
Pleopeltis,Fern
PleopeltisPolypodioides,Fern
PolystichumCalderonense,Fern
Psilotum,Fern
Pteridaceae,Fern
Pteridales,Fern
Saccoloma,Fern
Saccolomataceae,Fern
SensitiveFern,Fern
Stenochlaena,Fern
Thyrsopteris,Fern
Trichomanes,Fern
VegetableFern,Fern
Vittaria,Fern
VittariaLongipes,Fern
Woodsia,Fern
WoodsiaIndusiosa,Fern
Woodwardia,Fern
1999UEFAChampionsLeagueFinal,Festival
2011CricketWorldCup,Festival
2011IIHFWorldChampionship,Festival
2011RugbyWorldCup,Festival
2011SoutheastAsianGames,Festival
2011WorldAquaticsChampionships,Festival
2011WorldChampionshipsInAthletics,Festival
2012IAAFWorldIndoorChampionships,Festival
2012WorldFigureSkatingChampionships,Festival
2012WorldJuniorIceHockeyChampionships,Festival
AfricaDay,Festival
WorldNakedBikeRide,Festival
Paper,Fibrous
PropositionalConceptualWork-HistoricalFictionGenre,FictionalPCW
Dragon,FictionalThing
Elf,FictionalThing
Fictional-FemaleHuman,FictionalThing
Fictional-Mutant,FictionalThing
Hobbit,FictionalThing
IrrigatedLand,Field-Land
Pasture,Field-Land
PoppyCrop,Field-Land
Botany,FieldOfStudy
EthnicStudies,FieldOfStudy
AlekseyevI-212,FighterPlane
AustrianAndAustroHungarianFighterAircraft,FighterPlane
ConvairF2YSeaDart,FighterPlane
DassaultMirage2000,FighterPlane
DassaultRafale,FighterPlane
EgyptianFighterAircraft,FighterPlane
F-18-Fighter,FighterPlane
F-4D-Fighter,FighterPlane
F-5E-Fighter,FighterPlane
FighterPlane-A10,FighterPlane
FighterPlane-F14,FighterPlane
FighterPlane-F15,FighterPlane
FighterPlane-F16,FighterPlane
FinnishFighterAircraft,FighterPlane
HawkerSiddeleyHarrier,FighterPlane
InternationalFighterAircraft,FighterPlane
JF-17Thunder,FighterPlane
LithuanianFighterAircraft,FighterPlane
LockheedMartinF-22Raptor,FighterPlane
LockheedMartinF-35LightningII,FighterPlane
LockheedXF-104,FighterPlane
McDonnellDouglasF-15EStrikeEagle,FighterPlane
McDonnellDouglasFA-18Hornet,FighterPlane
McDonnellXF-85Goblin,FighterPlane
MiG-23-Fighter,FighterPlane
Mirage-F1-Fighter,FighterPlane
Mirage-FighterPlane,FighterPlane
NorthropF-20Tigershark,FighterPlane
NorwegianFighterAircraft,FighterPlane
P51Mustang,FighterPlane
RepublicOfChinaFighterAircraft,FighterPlane
RyanFRFireball,FighterPlane
SpanishFighterAircraft,FighterPlane
SukhoiPAKFA,FighterPlane
SupermarineSpitfire,FighterPlane
SwissFighterAircraft,FighterPlane
ThaiFighterAircraft,FighterPlane
WildWeasel,FighterPlane
Mound-ConstructionArtifact,Fill-Topographical
BridgeFinancing,FinanceEconomy
DefaultOnInternationalLoan,FinanceEconomy
HostileEconomicPolicy,FinanceEconomy
InvestmentGoods,FinanceEconomy
PurchaseDecision,FinanceEconomy
RemoveEconomicSubsidy,FinanceEconomy
AccountType,FinancialAccount
BankAccount,FinancialAccount
ConsultingExpenseAccount,FinancialAccount
CreditAccount,FinancialAccount
OverheadExpenseAccount,FinancialAccount
PersonnelExpenseAccount,FinancialAccount
RetirementAccount,FinancialAccount
SoftwareExpenseAccount,FinancialAccount
TaxDeferredAccount,FinancialAccount
TaxExpenseAccount,FinancialAccount
TravelExpenseAccount,FinancialAccount
DummyCompany,FinancialOrganization
ArtifactualFeatureType,FirstOrderCollection
NaturalFeatureType,FirstOrderCollection
OpenGISGeometryType,FirstOrderCollection
RegionTypeByTerrain,FirstOrderCollection
BettaSplendens,Fish
Carp,Fish
Catfish,Fish
CodFish,Fish
Dolphin-Fish,Fish
Halibut,Fish
Herring,Fish
Mackerel,Fish
Marlin,Fish
Salmon,Fish
Tuna,Fish
Airport-Physical,FixedStructure
ArchBridge,FixedStructure
BreakwaterStructure,FixedStructure
Bridge-Permanent,FixedStructure
CableStayedBridge,FixedStructure
CantileverBridge,FixedStructure
Checkpoint,FixedStructure
CommercialFacility,FixedStructure
CompressionArchSuspendedDeckBridge,FixedStructure
CoveredBridge,FixedStructure
Curb,FixedStructure
CustomsCheckpoint,FixedStructure
Dam,FixedStructure
DetentionFacility,FixedStructure
Dike,FixedStructure
Embankment,FixedStructure
Facilty-Agricultural,FixedStructure
FerryStation,FixedStructure
Fountain-Artificial,FixedStructure
GasPipeline,FixedStructure
GatewayArch,FixedStructure
HeavyIndustryFacility,FixedStructure
Heliport-Physical,FixedStructure
InspectionFacility,FixedStructure
Jetty,FixedStructure
LaunchPad,FixedStructure
LeisureFacility,FixedStructure
MonumentalColumn,FixedStructure
MooringDolphin,FixedStructure
MovableBridge,FixedStructure
OilPipeline,FixedStructure
PathForWheeledVehicles,FixedStructure
Poolside,FixedStructure
PowerGenerationComplex,FixedStructure
RoadwayJunction,FixedStructure
SeaportFacility,FixedStructure
ShoppingMallBuilding,FixedStructure
Sidewalk,FixedStructure
Skyscraper,FixedStructure
SpaceLaunchFacility,FixedStructure
Stairway,FixedStructure
StorageFacility,FixedStructure
Streetlight,FixedStructure
SubwayStation,FixedStructure
SuspensionBridge,FixedStructure
SwimmingPool,FixedStructure
Terminal-TransferPoint,FixedStructure
TrussBridge,FixedStructure
Tunnel,FixedStructure
VehicleStorageConstruct,FixedStructure
WaterwayLock,FixedStructure
WeatherStation,FixedStructure
OffshoreGasPlatform,FixedStructurePlatform
OffshoreOilPlatform,FixedStructurePlatform
Linen,FlaxPlant
Paper,Flexible
ArtistOrEntertainerRepresentative,FlexibleWorkingHours
Ahinahina,FloralPlant
Aiea,FloralPlant
Akoko,FloralPlant
Alani,FloralPlant
AmericanChaffseed,FloralPlant
AntiochDunesEveningPrimrose,FloralPlant
Arabidopsis,FloralPlant
ArabidopsisThaliana,FloralPlant
Awikiwiki,FloralPlant
Awiwi,FloralPlant
BeautifulGoetzeaOrMatabuey,FloralPlant
BlowoutPenstemon,FloralPlant
BradshawsDesertParsley,FloralPlant
BunchedArrowhead,FloralPlant
ChapmanRhododendron,FloralPlant
Chupacallos,FloralPlant
CobanaNegra,FloralPlant
CookesKokio,FloralPlant
DiamondHeadSchiedea,FloralPlant
DongQuai-ThePlant,FloralPlant
DwarfLakeIris,FloralPlant
EasternPrairieFringedOrchid,FloralPlant
Erubia,FloralPlant
Fennel,FloralPlant
FloridaZiziphus,FloralPlant
FourPetalPawpaw,FloralPlant
FringedCampion,FloralPlant
GeocarponMinimum,FloralPlant
Gladiola,FloralPlant
GreenPitcherPlant,FloralPlant
Harperella,FloralPlant
HayunLagu,FloralPlant
Heau,FloralPlant
HigoChumbo,FloralPlant
HigueroDeSierra,FloralPlant
HinckleysOak,FloralPlant
Holei,FloralPlant
HolyGhostIpomopsis,FloralPlant
Horseradish-Plant,FloralPlant
IndianKnobMountainBalm,FloralPlant
Kamakahala,FloralPlant
KauaiHauKuahiwi,FloralPlant
Kauila,FloralPlant
Kaulu,FloralPlant
KauSilversword,FloralPlant
KiwifruitVine,FloralPlant
Kokio,FloralPlant
Kooloaula,FloralPlant
Kului,FloralPlant
LargeFloweredSkullcap,FloralPlant
Lily,FloralPlant
MarinDwarfFlax,FloralPlant
MiccosukeeGooseberry,FloralPlant
MinnesotaTroutLily,FloralPlant
Narcissus,FloralPlant
NauOrHawaiianGardenia,FloralPlant
Nioi,FloralPlant
NorthernWildMonkshood,FloralPlant
Olulu,FloralPlant
Opuhe,FloralPlant
PalmaDeManacaOrManacPalm,FloralPlant
PaloColorado,FloralPlant
PedateCheckerMallow,FloralPlant
PersistentTrillium,FloralPlant
PhloxPlant,FloralPlant
PitchersThistle,FloralPlant
PoppyPlant,FloralPlant
PrairieBushClover,FloralPlant
PricesPotatoBean,FloralPlant
PuaAla,FloralPlant
PynesGroundPlum,FloralPlant
RockCress,FloralPlant
RunningBuffaloClover,FloralPlant
SaintThomasPricklyAsh,FloralPlant
SanMateoWoollySunflower,FloralPlant
SantaClaraValleyDudleya,FloralPlant
SchoepfiaArenaria,FloralPlant
ScrubLupine,FloralPlant
SebastopolMeadowfoam,FloralPlant
ShortsGoldenrod,FloralPlant
SmallWhorledPogonia,FloralPlant
SmoothConeflower,FloralPlant
SolanoGrass,FloralPlant
StJohnsWort-Plant,FloralPlant
Sunflower-Plant,FloralPlant
TennesseePurpleConeflower,FloralPlant
TexasWildRice,FloralPlant
TiburonJewelflower,FloralPlant
TiburonMariposaLily,FloralPlant
TiburonPaintbrush,FloralPlant
TigerLily,FloralPlant
Uvillo,FloralPlant
Violet-PlantFamily,FloralPlant
VirginiaRoundLeafBirch,FloralPlant
WaterHowellia,FloralPlant
WesternLily,FloralPlant
WesternPrairieFringedOrchid,FloralPlant
Wireweed,FloralPlant
Wisteria,FloralPlant
RiceFlour,FlourOrMeal
WheatFlour,FlourOrMeal
CherryBlossom,Flower-BotanicalPart
PhloxFlower,Flower-BotanicalPart
RoseFlower,Flower-BotanicalPart
Beer,FluidTangibleThing
CellMembrane,FluidTangibleThing
DrillingFluid,FluidTangibleThing
FabricSoftener,FluidTangibleThing
Freon,FluidTangibleThing
Wine,FluidTangibleThing
ElectricalEngineeringField,FocusedTechnologyField
ForensicAnthropology,FocusedTechnologyField
AfghanCuisine,Food
AfricanCuisine,Food
AlfredoSauce,Food
AmericanStyleFastFoodCuisine,Food
Avocado,Food
Baked,Food
BBQCuisine,Food
BelgianCuisine,Food
BrazilianCuisine,Food
BritishCuisine,Food
CajunCuisine,Food
CaribbeanCuisine,Food
CarrotJuice,Food
Caviar,Food
ChineseCuisine,Food
ChineseCuisine-AmericanStyle,Food
ChineseCuisine-Authentic,Food
CoconutMeat,Food
ContinentalCuisine,Food
Cooked,Food
CornDog,Food
CubanCuisine,Food
DemineralizedWater,Food
DimSum,Food
DistinctivelyUnitedStatesCuisine,Food
DomesticatedAnimalFood,Food
Dried,Food
Dumpling,Food
EastAsianCuisine,Food
EasternEuropeanFood,Food
EdibleFish,Food
EdiblePart-Egg-Chickens,Food
EdibleRoe,Food
EdibleStuffComposite,Food
EthiopianCuisine,Food
Fat,Food
FilipinoCuisine,Food
Fodder,Food
FrenchCuisine,Food
Fried,Food
Fruit,Food
FruitOrVegetableFood,Food
GermanCuisine,Food
Gingerbread,Food
GreekCuisine,Food
Grilled,Food
Guacamole,Food
HalalCuisine,Food
Ham-LunchMeat,Food
HealthFood,Food
HerbalTea,Food
HomeCooking-Cuisine,Food
IndianCuisine,Food
IndonesianCuisine,Food
IrishFood,Food
ItalianCuisine,Food
JapaneseCuisine,Food
KoreanCuisine,Food
KosherFood,Food
LatinAmericanFood,Food
LebaneseCuisine,Food
Meat,Food
MediterraneanCuisine,Food
MexicanCuisine,Food
MiddleEasternCuisine,Food
Milano-ItalianCuisine,Food
Milk,Food
MilkChocolate,Food
MiracleWhip,Food
MoroccanCuisine,Food
NorthAmericanCuisine,Food
NouvelleCuisine,Food
Omelette,Food
OnionRing,Food
OrganicCuisine,Food
OrganicVegetarianCuisine,Food
PastaDish,Food
PestoSauce,Food
Pickled,Food
PickledFood,Food
PizzaCrust,Food
PortugueseCuisine,Food
RawEdibles,Food
RoastBeef-LunchMeat,Food
Roasted,Food
RussianCuisine,Food
Salami-LunchMeat,Food
SalvadoranCuisine,Food
Sausage,Food
ScandinavianCuisine,Food
Seafood,Food
Smoked,Food
SoftDrink-Flavored,Food
SoulFood,Food
Soup,Food
SouthAmericanCuisine,Food
SouthAsianCuisine,Food
SouthEastAsianCuisine,Food
SouthernItalianCuisine,Food
SouthernStyleCuisine,Food
SpanishCuisine,Food
TexMexCuisine,Food
ThaiCuisine,Food
Toasted,Food
TomatoJuice,Food
TripleCremeCheese,Food
TurkishCuisine,Food
Veal,Food
VeganCuisine,Food
VegetableOil,Food
VegetarianCuisine,Food
VietnameseCuisine,Food
Water-Ingestible,Food
Wheat-Foodstuff,Food
WhippedCream,Food
Boiled,FoodOrDrink
ChildrensFood,FoodOrDrink
Drink,FoodOrDrink
ExoticPetFood,FoodOrDrink
Feed,FoodOrDrink
Food-ReadyToEat,FoodOrDrink
JapaneseCuisine,FoodOrDrink
Microwaved,FoodOrDrink
OrganicFood,FoodOrDrink
Delicatessen,FoodServiceOrganization
IceCreamParlor,FoodServiceOrganization
Restaurant,FoodServiceOrganization
Cooktop-Device,FoodServicesEquipment
FoodSlicer,FoodServicesEquipment
IceCreamMaker,FoodServicesEquipment
MeatGrinder,FoodServicesEquipment
SecurityForce,Force
Stranger,Foreign
Bunker,Fortification
Castle,Fortification
Parapet,Fortification
ShaleOil,FossilFuel
LakeHuron,FreshWaterLake
LakeMichigan,FreshWaterLake
Almond,Fruit
Avocado,Fruit
Bean,Fruit
Blueberry,Fruit
Chestnut,Fruit
Cranberry,Fruit
Eggplant,Fruit
KiwiFruit,Fruit
Kiwifruit,Fruit
Lychee,Fruit
Melon,Fruit
Nut-TheFruit,Fruit
NutmegFruit,Fruit
Okra,Fruit
Olive,Fruit
Pepper,Fruit
Pomegranate,Fruit
Pumpkin,Fruit
RipeFruit,Fruit
Squash,Fruit
Strawberry,Fruit
Tomato,Fruit
VanillaBean,Fruit
Walnut,Fruit
Watermelon,Fruit
SurfaceProjection,Function-Denotational
ComputationalSystemSecurityTechnology,FunctionalSystem
Organization,FunctionalSystem
VaginalYeastInfection,FungalInfection
Coccidioidomycosis-Fungus,Fungus
HistoplasmaCapsulatum,Fungus
ChineseFurniture,Furniture
Couch,Furniture
EarlyOakFurniture,Furniture
RoyalGalicianAcademy,GalicianLanguage
Depositor,Gaseous-StateOfMatter
CalodactylodesAureus,Gecko
CosymbotusPlatyurus,Gecko
CrossobamonOrientalis,Gecko
DravidogeckoAnamallensis,Gecko
EbenaviaInunguis,Gecko
EbenaviaMaintimainty,Gecko
EublepharisHardwickii,Gecko
GehyraMutilata,Gecko
Gekkoninae,Gecko
HomopholisFasciata,Gecko
HouseGecko,Gecko
LepidodactylusListeri,Gecko
LepidodactylusLugubris,Gecko
OeduraRhombifer,Gecko
PtychozoonKuhli,Gecko
PtychozoonLionotum,Gecko
UnderwoodisaurusMilii,Gecko
LanguageSpeakingCountryOrTerritory,GeographicalAgent
LocalImprovementDistrict,GeographicalAgent
Parish-Catholic,GeographicalAgent
Precinct,GeographicalAgent
RuralMunicipality,GeographicalAgent
SchoolDistrict,GeographicalAgent
UnderdevelopedRegion,GeographicalAgent
Barrier-Underspecified,GeographicalPlace
GeographicalRegion,GeographicalPlace
GeographicalThing-Intangible-FixedLocation,GeographicalPlace
Hedge,GeographicalPlace
IsraeliSettlement,GeographicalPlace
Outpost,GeographicalPlace
PlannedUnitDevelopment,GeographicalPlace
Ridge,GeographicalPlace
Ridge-Hill,GeographicalPlace
TriangulationPlace,GeographicalPlace
ArableLand,GeographicalRegion
AreaOfOperations,GeographicalRegion
CenterOfGeographicalRegion,GeographicalRegion
CivilAdministrativeRegion,GeographicalRegion
CoastalRegion,GeographicalRegion
Colony-GeopoliticalEntity,GeographicalRegion
ConcealmentFromAerialDetection-None,GeographicalRegion
ConcessionArea,GeographicalRegion
ConservationEasement,GeographicalRegion
CoverFromDirectFire-Poor,GeographicalRegion
CoverProvidingTerrain,GeographicalRegion
CropCircle,GeographicalRegion
Cut-Topographical,GeographicalRegion
DefensivelyAdvantageousTerrain,GeographicalRegion
DemilitarizedZone,GeographicalRegion
Ecosystem,GeographicalRegion
ExcavationSite,GeographicalRegion
ExcessivelyDrainedRegion,GeographicalRegion
ExtraterritorialRegion,GeographicalRegion
Fill-Topographical,GeographicalRegion
FineGrainedSoilRegion,GeographicalRegion
FlatRegion,GeographicalRegion
GeographicalAgent,GeographicalRegion
GeopoliticalEntity,GeographicalRegion
Guyot,GeographicalRegion
HillyRegion,GeographicalRegion
Historical-Region,GeographicalRegion
Homeland,GeographicalRegion
HostileRegion,GeographicalRegion
IndustrializedRegion,GeographicalRegion
InfiltrationLane,GeographicalRegion
InorganicSoilRegion,GeographicalRegion
LakeBed,GeographicalRegion
LandParcel,GeographicalRegion
LanguageArea,GeographicalRegion
LocalGeopoliticalRegion,GeographicalRegion
Meadow,GeographicalRegion
MetropolitanArea,GeographicalRegion
MilitaryTerrain,GeographicalRegion
MinedArea,GeographicalRegion
MineralField,GeographicalRegion
MobilityCorridor,GeographicalRegion
MonsoonForest,GeographicalRegion
OrganicSoilRegion,GeographicalRegion
OutdoorLocation,GeographicalRegion
PeatCuttingArea,GeographicalRegion
PeatSoilRegion,GeographicalRegion
PeriodicallyFloodedRegion,GeographicalRegion
PhaseLine,GeographicalRegion
PostalCodeRegion,GeographicalRegion
RefugeeCamp,GeographicalRegion
ResortFacility,GeographicalRegion
Retreat-Place,GeographicalRegion
Roadside,GeographicalRegion
Roadway,GeographicalRegion
RockFormation,GeographicalRegion
RockySoilRegion,GeographicalRegion
RubbleStrewnArea,GeographicalRegion
RuggedTerrain,GeographicalRegion
RuralArea,GeographicalRegion
ScrubbyVegetationRegion,GeographicalRegion
Seaport,GeographicalRegion
Sebkha,GeographicalRegion
SoftTerrain,GeographicalRegion
SpotElevation,GeographicalRegion
Spur-Topographical,GeographicalRegion
TimeZone,GeographicalRegion
TopographicalFeature,GeographicalRegion
