child-id,parent-id
DishDryingRack,DishDrainer
RackOfDishwasher,DishDrainer
SoapCupOfDishwasher,Dishwasher
Contempt,Dislike
Disgust,Dislike
Hostility,Dislike
Resentment,Dislike
Disapproval,Displeasure
Dislike,Displeasure
Distress,Displeasure
Embarrassment,Displeasure
Fear,Displeasure
Guilt,Displeasure
Loneliness,Displeasure
Restlessness,Displeasure
Uneasiness,Displeasure
Unhappiness,Displeasure
BeverageCan,DisposableProduct
PlasticFoodWrap,DisposableProduct
Absorbency,DispositionalQuantity
Accuracy,DispositionalQuantity
Compressibility,DispositionalQuantity
Ductility,DispositionalQuantity
Elasticity,DispositionalQuantity
Flammability,DispositionalQuantity
Hardness,DispositionalQuantity
Malleability,DispositionalQuantity
Permeability,DispositionalQuantity
RadiationResistance,DispositionalQuantity
Rigidity,DispositionalQuantity
ShearStrength,DispositionalQuantity
Sustainability,DispositionalQuantity
TensileStrength,DispositionalQuantity
ThermalConductivity,DispositionalQuantity
Toughness,DispositionalQuantity
Viscosity,DispositionalQuantity
Volatility-Physical,DispositionalQuantity
PhDThesis,Dissertation
Altitude,Distance
Distance-Absolute,Distance
DistanceTravelled,Distance
DistanceTravelledInDirection,Distance
EarthRadius-Standard,Distance
Height,Distance
Length,Distance
Shallow,Distance
Width,Distance
Caliper,DistanceMeasuringDevice
Ruler-MeasuringDevice,DistanceMeasuringDevice
WireGauge,DistanceMeasuringDevice
CajunCuisine,DistinctivelyUnitedStatesCuisine
SoulFood,DistinctivelyUnitedStatesCuisine
TexMexCuisine,DistinctivelyUnitedStatesCuisine
Anguish,Distress
Shock,Distress
Auction-Event,Distribution
District-AlAnbarGovernorate,District
District-BabilGovernorate,District
District-BadakhshanProvince,District
District-BadghisProvince,District
District-BaghdadProvince,District
District-DhiQarProvince,District
District-DiyalaProvince,District
District-FaryabProvince,District
District-HaTayProvince,District
District-HelmandProvince,District
District-JowzjanProvince,District
District-KapisaProvince,District
District-Katowice,District
District-Keewatin,District
District-Krakow,District
District-LaghmanProvince,District
District-Marburg,District
District-MaysanProvince,District
District-NaamaProvince,District
District-NangarharProvince,District
District-PaktiaProvince,District
District-PaktikaProvince,District
District-ParwanProvince,District
District-SamanganProvince,District
District-SarEPolProvince,District
District-SriLanka,District
District-TakharProvince,District
District-TalasProvince,District
District-Tarnobrzeg,District
District-WardakProvince,District
District-ZabulProvince,District
TarotReading,Divination
EarProtectionGear,DivingEquipment
Fin-Artifact,DivingEquipment
Mask-ForWater,DivingEquipment
ScubaGear,DivingEquipment
SelfContainedBreathingApparatus,DivingEquipment
Snorkel,DivingEquipment
Conifer,DivisionConiferophyta
DNAVirus,DNAStuff
ProkaryoticDNA,DNAStuff
BlueBook-GovernmentDocument,Document
BusinessRelatedDocumentOrAgreement,Document
CommercialDocument,Document
ComputerFile,Document
Diary,Document
Document-InPrint,Document
Document-OutOfPrint,Document
FinancialDocument,Document
FloodReport,Document
HandwrittenDocument,Document
Introduction,Document
InventoryDocument,Document
JobDescriptionDocument,Document
Log-Document,Document
Message,Document
OfficialDocument,Document
OfficialReport,Document
PhysicsProblem,Document
QuarterlyReport,Document
ResearchIn-Linguistics,Document
ScheduleDocument,Document
TemporaryUserRightsAgreement,Document
Visa-Document,Document
WrittenReportOnSituation,Document
DodgeDart,DodgeCar
DodgeViper,DodgeCar
Terrier-FunctionalGroup,Dog
CatFood,DogCatFood
DryDogFood,DogFood
BestInShowWinnersOfTheWestminsterKennelClubDogShow,DogShow
Asana,DoingYoga
ActionFigure-Toy,Doll
Barbie-TheDoll,Doll
CabbagePatchDoll-TheToy,Doll
PaperDoll,Doll
Rotunda,Dome
BBQGrill,DomesticAppliance
ElectricalHouseholdAppliance,DomesticAppliance
ElectricGrill,DomesticAppliance
HoodForStove,DomesticAppliance
LargeApplianceMarketCategory,DomesticAppliance
LaundryEquipmentMarketCategory,DomesticAppliance
SmallApplianceMarketCategory,DomesticAppliance
WorkingAnimal,DomesticatedAnimal
Dog,DomesticatedAnimalType
ElectricHairCurler,DomesticBathAppliance
ElectricShaver,DomesticBathAppliance
ElectricToothbrush,DomesticBathAppliance
HairDryer,DomesticBathAppliance
WrinkleRemovingDevice,DomesticBathAppliance
BodyWash,DomesticCleaningStuff
HairConditioner,DomesticCleaningStuff
ScrubbingCleanser,DomesticCleaningStuff
Shampoo,DomesticCleaningStuff
StainRemoverForLaundry,DomesticCleaningStuff
Surfactant,DomesticCleaningStuff
Toothpaste,DomesticCleaningStuff
FloorCovering,DomesticConsumerProduct
FoodOrDrinkPreparationDevice,DomesticConsumerProduct
HealthAndBeautyMarketCategory,DomesticConsumerProduct
HomeElectronicsMarketCategory,DomesticConsumerProduct
HousewaresMarketCategory,DomesticConsumerProduct
KitchenFurnishingsMarketCategory,DomesticConsumerProduct
KnickKnackMarketCategory,DomesticConsumerProduct
Linen,DomesticConsumerProduct
CookwareSet,DomesticCookware
KitchenUtensilOrganizer,DomesticCutleryUtensilBox
FlatwareSet,DomesticFlatwareCutlery
NapkinRing,DomesticFlatwareCutlery
BreadMaker,DomesticKitchenAppliance
CoffeeGrinder,DomesticKitchenAppliance
CoffeeMaker,DomesticKitchenAppliance
Dishwasher,DomesticKitchenAppliance
ElectricalToaster,DomesticKitchenAppliance
ElectricCanOpener,DomesticKitchenAppliance
ElectricMixer,DomesticKitchenAppliance
ElectricMixerBeater,DomesticKitchenAppliance
ElectricSkillet,DomesticKitchenAppliance
FoodBlender,DomesticKitchenAppliance
FoodProcessor,DomesticKitchenAppliance
FoodSlicer,DomesticKitchenAppliance
Freezer,DomesticKitchenAppliance
GarbageDisposal,DomesticKitchenAppliance
IceCreamMaker,DomesticKitchenAppliance
IceMaker,DomesticKitchenAppliance
Knife-Electric,DomesticKitchenAppliance
MeatGrinder,DomesticKitchenAppliance
MicrowaveOven,DomesticKitchenAppliance
Oven,DomesticKitchenAppliance
Refrigerator,DomesticKitchenAppliance
Refrigerator-Freezer,DomesticKitchenAppliance
RoasterOven,DomesticKitchenAppliance
SlowCooker,DomesticKitchenAppliance
StoveTop,DomesticKitchenAppliance
ToasterOven,DomesticKitchenAppliance
TrashCompactor-Household,DomesticKitchenAppliance
WaffleMaker,DomesticKitchenAppliance
ElectricMixer,DomesticKitchenTool
KitchenTimer,DomesticKitchenTool
MeatThermometer,DomesticKitchenTool
Peeler-Device,DomesticKitchenTool
PizzaCutter,DomesticKitchenTool
Spatula,DomesticKitchenTool
WoodenSpoon,DomesticKitchenTool
KitchenFurnishingsMarketCategory,DomesticKitchenwareKitchenSupply
KnifeSharpener,DomesticKnifeSharpener
ClothesPin,DomesticLaundryApplianceSupply
ClothesWasher,DomesticLaundryApplianceSupply
LaundryBasket,DomesticLaundryApplianceSupply
VacuumCleaner,DomesticLaundryApplianceSupply
BuildingCleaningChore,DomesticLife
CookingFood,DomesticLife
HomeEconomics,DomesticLife
PetDoor,DomesticPetProduct
PetFood,DomesticPetProduct
PetProductMarketCategory,DomesticPetProduct
BirdBath,DomesticPetTreatmentsRelated
WindowAirConditioner,DomesticPortableAirConditioner
DoorInABuilding-Exterior,Door
Doorway,Door
ScreenDoor,Door
Door,DoorwayCovering
Gate,DoorWindowGlass
DoseOfDrug,Dosage
Placebo,Dosage
Indecision,Doubt
GutterDownSpout,Downspout
Donkey,DraftAnimal
Elephant,DraftAnimal
Goat,DraftAnimal
Horse,DraftAnimal
Mule,DraftAnimal
Ox,DraftAnimal
Reindeer,DraftAnimal
SledDog,DraftAnimal
WaterBuffalo,DraftAnimal
Compass,DraftingSupply
Hemiphlebia,Dragonfly
Musical,DramaticPerformance
DravidogeckoAnamallensis,Dravidogecko
ArchitecturalPlan,Drawing
MechanicalDrawing,Drawing
DressSize-Girls,DressSize
DressSize-Misses,DressSize
Dress,DressSkirtSariKimono
DriedFruit,DriedProduct
DriedMeat,DriedProduct
AnimalHideSkin,DriedSkin
DrillBit,Drill
DrillingRig,DrillingOperationMachinery
AlcoholicBeverage,Drink
BottledProduct,Drink
Milk,Drink
Tea,Drink
Water-Ingestible,Drink
DrinkingFountain,DrinkingFountainBubbler
BeerGlassware,DrinkingGlass
BeverageCan,DrinkingVessel
AutomaticTransmission,DrivetrainSystem
ManualTransmission,DrivetrainSystem
Alkaloid,DrugRelatedCompound
Antigen,DrugRelatedCompound
Coenzyme,DrugRelatedCompound
Ether,DrugRelatedCompound
Hormone,DrugRelatedCompound
Pharmacy,DrugStore
Abortifacient,DrugSubstance
Cannabis,DrugSubstance
Creatine,DrugSubstance
Dimercaprol,DrugSubstance
Pralidoxime,DrugSubstance
Chemotherapy,DrugTherapy
DruggingSomeone-DrugTherapy,DrugTherapy
InpatientDrugTherapy,DrugTherapy
OTCDrugTherapy,DrugTherapy
OutpatientDrugTherapy,DrugTherapy
PrescriptionDrugTherapy,DrugTherapy
SalvingSomething-DrugTherapy,DrugTherapy
Pauoa,Dryopteridaceae
PolystichumCalderonense,Dryopteridaceae
PhotocopyMachine,DuplicatingMachine
BuildingConstructionMachineryProduct,DurableGood
BuildingMaterialsSupplyProduct,DurableGood
ElectricalSupplyMarketCategory,DurableGood
FurnitureFurnishingProduct,DurableGood
HeatingVentilatingAndAirConditioning,DurableGood
IndustrialMachineryProcessingProduct,DurableGood
MiningDrillingMachinery,DurableGood
ServiceIndustryMachinerySupplyProduct,DurableGood
ToolsGeneralMachineryProduct,DurableGood
TransportationProduct,DurableGood
Campaign,DurativeEventType
EveningCivilTwilight,Dusk
EveningNauticalTwilight,Dusk
MushroomCloud,DustCloud
NuclearFallout,DustParticle
CardiovascularMorbidity,Dying
WebSite,DynamicIndexedInfoSource
ClassicalLiterature,EarlyLiterature
MedievalLiterature,EarlyLiterature
EarthenSubstance,EarthCrust
DirtSoil,EarthenSubstance
DustParticle,EarthenSubstance
FossilFuel,EarthenSubstance
Mud,EarthenSubstance
SolidRockyPlanetaryStuff,EarthenSubstance
Barium,EarthMetal
Beryllium,EarthMetal
Calcium,EarthMetal
Magnesium,EarthMetal
Radium,EarthMetal
Strontium,EarthMetal
Backhoe,EarthmovingMachinery
DozerBlade,EarthmovingMachinery
LowEarthOrbit,EarthOrbit
MediumEarthOrbit,EarthOrbit
Aurora-Ionospheric,EarthPhenomena
Eclipse,EarthPhenomena
Eclipse-CelestialEvent,EarthPhenomena
Erosion,EarthPhenomena
MagneticPoleOfPlanet,EarthPhenomena
NaturalHazard,EarthPhenomena
Sunrise,EarthPhenomena
Sunset,EarthPhenomena
Petrochemistry,EarthScience
Canal,Earthwork
Dike,Earthwork
Ditch,Earthwork
EarthDam,Earthwork
Excavation-Hole,Earthwork
HillFort,Earthwork
Jetty,Earthwork
Mound-ConstructionArtifact,Earthwork
NazcaLine,Earthwork
Sluice,Earthwork
LesserEarwig,Earwig
AfghanCuisine,EastAsianCuisine
FilipinoCuisine,EastAsianCuisine
MiddleAtlantic-USRegion,EastCoast-USRegion
GreekOrthodoxOrganization,EasternOrthodoxChurch
Delicatessen,EatingDrinkingEstablishment
IceCreamParlor,EatingDrinkingEstablishment
Restaurant,EatingDrinkingEstablishment
EatingMucus,EatingEvent
FormalDiningEvent,EatingEvent
EbenaviaInunguis,Ebenavia
EbenaviaMaintimainty,Ebenavia
CoastalRegion,EcologicalRegion
ConservationEasement,EcologicalRegion
LakeBed,EcologicalRegion
Sebkha,EcologicalRegion
EconomicCoordination,EconomicAction
Embargo,EconomicAction
Pricing,EconomicAction
CollectivelyManagedFundOrganization,EconomicAgent
CommercialOrganization,EconomicAgent
Counterpart,EconomicAgent
FinancialAgent,EconomicAgent
MortgageLender,EconomicAgent
PersonTypeByEconomics,EconomicAgent
Account-LegalAgreement,EconomicAgreement
Allowance,EconomicAgreement
BusinessRelatedDocumentOrAgreement,EconomicAgreement
Contract,EconomicAgreement
Credit,EconomicAgreement
FinancialDocument,EconomicAgreement
Lien,EconomicAgreement
OwnershipAgreement,EconomicAgreement
TemporaryUserRightsAgreement,EconomicAgreement
TradeAgreement,EconomicAgreement
Warranty,EconomicAgreement
FinanciallyHurting,EconomicalQuantity
FinanciallySolvent,EconomicalQuantity
GoodCredit,EconomicalQuantity
InAdministration,EconomicalQuantity
InDefault,EconomicalQuantity
LegallyBankrupt,EconomicalQuantity
MonetaryInflationRate,EconomicalQuantity
MonetaryValue,EconomicalQuantity
Wealth,EconomicalQuantity
Auction-Event,EconomicEvent
Boycott-Economic,EconomicEvent
IssuingASecurity,EconomicEvent
MoneyTransaction,EconomicEvent
OfferingForSale,EconomicEvent
OrganizationMerger,EconomicEvent
SaleEvent,EconomicEvent
ProducerPriceIndex,EconomicIndicator
RealEstateIndex,EconomicIndicator
StockIndex,EconomicIndicator
ArableLand,EconomicRegion
BohaiEconomicRim,EconomicRegion
BuiltUpArea,EconomicRegion
ConcessionArea,EconomicRegion
ConstructionSite,EconomicRegion
CropCircle,EconomicRegion
CropFarm,EconomicRegion
ExcavationSite,EconomicRegion
FreeTradeZone,EconomicRegion
IndustrializedRegion,EconomicRegion
LivestockFarm,EconomicRegion
MinedArea,EconomicRegion
MineralField,EconomicRegion
PeatCuttingArea,EconomicRegion
ResortFacility,EconomicRegion
Seaport,EconomicRegion
UnderdevelopedRegion,EconomicRegion
Wasteland,EconomicRegion
CommercialActivity,Economics
EconomicalQuantity,Economics
EconomicsFieldOfStudy,Economics
EconomicSystem,Economics
EconomicTheory,Economics
Economies,Economics
EnergyEconomics,Economics
MacroeconomicEvent,Economics
FinancialSupport,EconomicSupport
Commercialism,EconomicSystem
GovernmentPaidService,EconomicSystem
HostileEconomicPolicy,EconomicSystem
EconomicsQuantitativeMethod,EconomicTheory
MacroeconomicsAndMonetaryEconomics,EconomicTheory
MathematicalEconomics,EconomicTheory
AtopicDermatitis,Eczema
ContactDermatitis,Eczema
PustularDermatitis,Eczema
SeborrheicDermatitis,Eczema
Almond,EdibleFruit
Apple,EdibleFruit
Avocado,EdibleFruit
Bean,EdibleFruit
Blackcurrant,EdibleFruit
Boysenberry,EdibleFruit
Cranberry,EdibleFruit
Eggplant,EdibleFruit
KiwiFruit,EdibleFruit
Kiwifruit,EdibleFruit
Lychee,EdibleFruit
Melon,EdibleFruit
Nut-TheFruit,EdibleFruit
NutmegFruit,EdibleFruit
Okra,EdibleFruit
Pepper,EdibleFruit
Pomegranate,EdibleFruit
RipeFruit,EdibleFruit
Squash,EdibleFruit
Strawberry,EdibleFruit
Tomato,EdibleFruit
VanillaBean,EdibleFruit
Walnut,EdibleFruit
ArrowrootPlant,EdiblePlant
BeanPlant,EdiblePlant
BeetPlant,EdiblePlant
BrusselsSproutPlant,EdiblePlant
Caper-Plant,EdiblePlant
Catnip-Plant,EdiblePlant
CeleryPlant,EdiblePlant
CerealPlant,EdiblePlant
CoconutMeat,EdiblePlant
Currant,EdiblePlant
EggplantPlant,EdiblePlant
GingerPlant,EdiblePlant
GourdPlant,EdiblePlant
HerbPlant,EdiblePlant
MelonPlant,EdiblePlant
OkraPlant,EdiblePlant
OnionPlant,EdiblePlant
PeanutPlant,EdiblePlant
PeaPlant,EdiblePlant
Peppermint,EdiblePlant
PepperPlant,EdiblePlant
Persimmon,EdiblePlant
Pistachio,EdiblePlant
PotatoPlant,EdiblePlant
Ribes,EdiblePlant
Saffron,EdiblePlant
SesamePlant,EdiblePlant
SoybeanPlant,EdiblePlant
SpinachPlant,EdiblePlant
StrawberryPlant,EdiblePlant
SugarcanePlant,EdiblePlant
SweetOnion,EdiblePlant
Tea,EdiblePlant
TomatoPlant,EdiblePlant
TreeOnion,EdiblePlant
TurnipPlant,EdiblePlant
Wasabi,EdiblePlant
YamPlant,EdiblePlant
Milk,EdiblesRichIn-ProteinStuff
Advertising,EditorialDesignService
Diploma,EducationalCertificateDiploma
AgriculturalSchool,EducationalInstitution
FlightTrainingSchool,EducationalInstitution
MaritimeSchool,EducationalInstitution
MilitarySchool,EducationalInstitution
ReligiousSchool,EducationalInstitution
SchoolInstitution-KThrough12,EducationalInstitution
SecularSchool,EducationalInstitution
TruckSchool,EducationalInstitution
WorldEconomicForum,EducationalOrganization
DictionaryProgram,EducationalReferenceSoftware
GeographicInformationSystem,EducationalReferenceSoftware
AstronomicalObservatory,EducationalResearchBuildingStructure
AstronomicalObservatoryBuilding,EducationalResearchBuildingStructure
Gymnasium-Facility,EducationalResearchBuildingStructure
SchoolBuilding,EducationalResearchBuildingStructure
Education,EducationalSystem
HomeSchooling,EducationalSystem
MilitaryEducationAndTraining,EducationalSystem
Education,EducationTrainingService
ScholarlySearchService,EducationTrainingService
Inefficient,Efficiency
CoddledEgg,Egg-Foodstuff
EggWhites-Food,Egg-Foodstuff
EggYolk-Food,Egg-Foodstuff
Spring,Elastic
Thermoplastic,Elastomer
ElectionForOffice,Election
ElectoralDistrictsOfZanjanProvince,ElectoralDistrict
CoaxialCable,ElectricalCable
FiberOpticCable,ElectricalCable
Dipole,ElectricalCharge
AutomotiveElectronics,ElectricalComponent
Capacitor,ElectricalComponent
ElectricalWiring,ElectricalConduit
Wire,ElectricalConduit
Ampere,ElectricalCurrentLevel
ElectricalConduit,ElectricalDevice
ElectricalComponent,ElectricalEngineeringField
Battery,ElectricalEquipment
CamShaft,ElectricalEquipment
ControlPanel,ElectricalEquipment
Coupler,ElectricalEquipment
NuclearReactorHardware,ElectricalEquipment
TwoTerminalElectricalDevice,ElectricalEquipment
TransformerSubstation,ElectricalGrid
IceMaker,ElectricalHouseholdAppliance
SmokeDetector,ElectricalHouseholdAppliance
LightFixture,ElectricalLightingDevice
ElectricalLightingDevice,ElectricalLightingProduct
LightingMarketCategory,ElectricalLightingProduct
NeonLighting,ElectricalLightingProduct
ElectricalTerminal,ElectricalLugPlugConnector
JumperCables,ElectricalLugPlugConnector
Galvanometer,ElectricalMeasuringTestingEquipment
ElectricalCapacitance,ElectricalQuantity
ElectricalCharge,ElectricalQuantity
ElectricalCurrentLevel,ElectricalQuantity
ElectricalResistance,ElectricalQuantity
ElectromagneticForce,ElectricalQuantity
Voltage,ElectricalQuantity
CompactOverheadPowerline,ElectricalTransmissionDistributionEquipment
PlanarTransmissionLine,ElectricalTransmissionDistributionEquipment
UtilityPole,ElectricalTransmissionDistributionEquipment
PowerLine,ElectricalWire
ElectricalConductor,ElectricalWireCableHarness
ElectricalWire,ElectricalWireCableHarness
RenaultElectricVehicle,ElectricCar
SolderingIron,ElectriciansTool
ElectricalCharge,Electricity
ElectricalQuantity,Electricity
YamahaDigitalPiano,ElectricPiano
ElectricalGrid,ElectricPowerGrid
UnslakedLime,Electrolyte
Airwaves,ElectromagneticRadiation
GammaRadiationSource,ElectromagneticRadiation
GammaRay,ElectromagneticRadiation
InfraredRadiation,ElectromagneticRadiation
Light,ElectromagneticRadiation
MicrowaveRadiation,ElectromagneticRadiation
NuclearMagneticResonance,ElectromagneticRadiation
XRay,ElectromagneticRadiation
ComputerHardwareComponent,ElectronicComponent
TelephoneBody,ElectronicComponent
Satellite,ElectronicDevice
Switchboard,ElectronicDevice
ElectronicCountermeasuresVehicle,ElectronicEquipmentVehicle
MUDRealm,ElectronicGame
ElectronicBodyMusic,ElectronicMusic
ElectronicDanceMusic,ElectronicMusic
Synthesizer,ElectronicMusicalKeyboard
CathodeRayTube,ElectronTube
Diode,ElectronTube
Component,Elementals
HeavilyArmored,Elementals
Instinct,Elementals
Mereology,Elementals
Potential,Elementals
Hadron,ElementaryParticle
Isotope,ElementGas
HalogenElementType,ElementStuffTypeByNumberOfProtons
